0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Year
14,Atlanta Hawks*,28.1,46,36,45,37,1.22,0.07,1.29,109.4,108.0,+1.4,89.6,.302,.239,.534,,.490,14.0,34.0,.229,,.512,16.3,67.1,.217,,Omni Coliseum,"496,668","12,114",1996
15,Washington Bullets,24.8,39,43,44,38,1.06,-0.07,0.99,108.7,107.6,+1.1,93.7,.314,.183,.558,,.521,15.0,28.2,.228,,.489,15.0,67.8,.274,,USAir Arena,"669,598","17,237",1996
16,Phoenix Suns*,27.9,41,41,42,40,0.33,-0.05,0.28,110.3,110.0,+0.3,93.2,.370,.147,.551,,.498,13.5,29.8,.286,,.511,13.3,71.4,.225,,America West Arena,"779,943","19,023",1996
17,Charlotte Hornets,27.8,41,41,39,43,-0.57,0.09,-0.48,111.2,111.8,-0.6,91.6,.320,.230,.558,,.514,14.1,29.5,.246,,.529,13.9,70.3,.217,,Charlotte Coliseum,"985,722","24,042",1996
18,Golden State Warriors,27.0,36,46,37,45,-1.45,0.03,-1.42,108.4,109.9,-1.5,93.4,.349,.179,.539,,.489,14.8,33.9,.265,,.510,15.2,67.2,.232,,Oakland-Alameda County Coliseum Arena,"616,025","15,025",1996
19,Denver Nuggets,26.8,35,47,33,49,-2.71,0.09,-2.62,105.2,108.1,-2.9,92.2,.326,.172,.526,,.481,14.2,30.7,.242,,.492,12.8,72.7,.237,,McNichols Sports Arena,"675,425","16,474",1996
20,Sacramento Kings*,26.6,39,43,33,49,-2.71,0.09,-2.62,106.2,109.1,-2.9,93.4,.371,.184,.540,,.493,16.0,32.5,.271,,.498,15.1,69.0,.302,,ARCO Arena (II),"709,999","17,317",1996
21,Boston Celtics,26.3,33,49,32,50,-3.40,0.03,-3.37,106.4,109.9,-3.5,96.2,.329,.209,.534,,.494,14.1,28.8,.235,,.511,14.3,70.0,.258,,FleetCenter,"730,842","17,825",1996
22,Los Angeles Clippers,25.2,29,53,31,51,-3.60,0.13,-3.46,106.5,110.3,-3.8,93.2,.300,.208,.544,,.511,15.3,29.3,.210,,.512,15.2,67.9,.282,,Los Angeles Memorial Sports Arena,"405,495","9,074",1996
23,New Jersey Nets,27.4,30,52,29,53,-4.23,0.09,-4.14,101.9,106.5,-4.6,90.9,.332,.111,.497,,.445,15.1,36.4,.248,,.495,14.5,70.9,.223,,Brendan Byrne Arena,"638,144","15,564",1996
24,Dallas Mavericks,25.1,26,56,28,54,-4.90,0.19,-4.71,106.1,111.2,-5.1,95.4,.266,.274,.507,,.470,13.3,34.1,.192,,.526,14.7,68.6,.222,,Reunion Arena,"684,138","16,686",1996
25,Minnesota Timberwolves,26.4,26,56,26,56,-5.35,0.22,-5.14,104.1,109.8,-5.7,93.5,.357,.132,.535,,.480,16.0,29.8,.277,,.509,15.0,68.7,.267,,Target Center,"585,669","14,285",1996
26,Milwaukee Bucks,27.5,25,57,26,56,-5.30,0.38,-4.92,105.6,111.5,-5.9,90.2,.295,.163,.534,,.495,15.0,29.7,.218,,.520,14.1,68.4,.248,,Bradley Center,"647,088","15,783",1996
27,Toronto Raptors,26.1,21,61,21,61,-7.51,0.31,-7.20,103.8,111.8,-8.0,93.2,.296,.177,.536,,.499,17.2,32.0,.214,,.514,14.7,66.8,.272,,SkyDome,"950,330","23,483",1996
28,Philadelphia 76ers,26.1,18,64,16,66,-10.00,0.55,-9.45,102.2,113.0,-10.8,92.2,.353,.224,.522,,.474,16.0,29.4,.259,,.522,14.4,65.0,.217,,CoreStates Spectrum,"476,016","11,935",1996
29,Vancouver Grizzlies,27.2,15,67,15,67,-9.98,0.43,-9.55,97.6,108.5,-10.9,91.0,.308,.174,.500,,.456,15.5,27.3,.223,,.510,16.1,66.3,.241,,General Motors Place,"654,013","17,183",1996
,League Average,27.6,,,41,41,0.00,0.00,0.00,107.6,107.6,,91.8,.329,.200,.542,,.499,14.7,30.6,.243,,.499,14.7,69.4,.243,,,"703,139","17,286",1996
Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,1997
1,Chicago Bulls*,30.7,69,13,68,14,10.80,-0.11,10.70,114.4,102.4,+12.0,90.0,.267,.203,.547,,.511,12.5,35.9,.199,,.471,14.8,69.3,.196,,United Center,"978,457","23,865",1997
2,Utah Jazz*,29.6,64,18,64,18,8.79,-0.82,7.97,113.6,104.0,+9.6,90.0,.389,.145,.581,,.530,14.7,29.7,.299,,.480,15.5,71.6,.290,,Delta Center,"811,439","19,791",1997
3,Seattle SuperSonics*,30.0,57,25,62,20,7.68,-0.77,6.91,111.2,102.7,+8.5,90.3,.358,.247,.557,,.510,14.2,30.9,.269,,.490,17.7,69.1,.242,,KeyArena at Seattle Center,"699,952","17,072",1997
4,Atlanta Hawks*,28.8,56,26,57,25,5.44,0.08,5.52,108.5,102.3,+6.2,86.8,.310,.291,.542,,.498,14.6,31.5,.236,,.472,15.0,69.2,.191,,Omni Coliseum,"549,414","14,288",1997
5,Miami Heat*,27.2,61,21,57,25,5.49,0.07,5.56,106.8,100.6,+6.2,88.2,.324,.299,.546,,.507,15.5,29.2,.233,,.465,15.6,70.6,.248,,Miami Arena,"615,160","15,004",1997
6,Detroit Pistons*,28.2,54,28,57,25,5.24,0.20,5.45,110.6,104.4,+6.2,84.5,.327,.246,.554,,.512,13.0,27.5,.244,,.487,14.6,70.4,.197,,The Palace of Auburn Hills,"784,234","20,014",1997
7,Houston Rockets*,30.8,57,25,54,28,4.48,-0.62,3.85,108.8,104.0,+4.8,91.6,.307,.284,.560,,.520,15.6,28.4,.232,,.481,13.3,71.4,.190,,The Summit,"667,685","16,285",1997
8,Los Angeles Lakers*,26.5,56,26,53,29,4.27,-0.61,3.66,108.3,103.7,+4.6,91.1,.351,.226,.535,,.496,13.7,31.6,.243,,.478,15.1,68.5,.231,,Great Western Forum,"697,159","17,004",1997
9,Portland Trail Blazers*,26.4,49,33,53,29,4.17,-0.61,3.56,107.9,103.3,+4.6,90.9,.350,.217,.544,,.503,15.4,32.5,.249,,.471,14.3,72.4,.268,,Rose Garden Arena,"852,798","20,800",1997
10,New York Knicks*,29.7,57,25,50,32,3.12,0.18,3.31,104.4,101.0,+3.4,90.5,.340,.208,.546,,.501,17.0,30.5,.255,,.463,15.4,73.4,.279,,Madison Square Garden (IV),"790,520","19,763",1997
11,Cleveland Cavaliers,26.7,42,40,47,35,1.84,0.47,2.32,104.6,102.4,+2.2,82.9,.297,.215,.531,,.493,15.0,29.4,.215,,.482,16.8,71.9,.281,,Gund Arena,"692,684","16,895",1997
12,Charlotte Hornets*,29.1,54,28,46,36,1.87,0.26,2.13,110.9,108.9,+2.0,88.6,.313,.218,.562,,.518,14.3,28.7,.243,,.496,13.3,68.1,.204,,Charlotte Coliseum,"985,722","24,042",1997
13,Washington Bullets*,25.9,44,38,46,36,1.62,0.15,1.77,106.6,104.9,+1.7,92.4,.296,.150,.540,,.505,14.6,30.2,.210,,.491,15.3,70.3,.226,,US Airways Arena,"700,646","17,681",1997
14,Indiana Pacers,27.9,39,43,44,38,0.98,0.52,1.49,105.8,104.7,+1.1,89.0,.374,.181,.537,,.490,15.5,31.3,.270,,.480,15.0,70.4,.258,,Market Square Arena,"636,735","15,530",1997
15,Phoenix Suns*,28.5,40,42,43,39,0.66,-0.45,0.21,109.3,108.6,+0.7,93.2,.317,.213,.552,,.508,13.4,27.1,.241,,.507,14.4,69.4,.215,,America West Arena,"779,940","19,023",1997
16,Orlando Magic*,29.4,45,37,40,42,-0.35,0.28,-0.07,105.6,106.0,-0.4,88.3,.304,.256,.524,,.481,14.5,30.9,.227,,.495,15.3,67.3,.211,,Orlando Arena,"711,311","17,199",1997
17,Minnesota Timberwolves*,26.3,40,42,37,45,-1.48,-0.35,-1.82,105.5,107.1,-1.6,90.7,.339,.170,.533,,.485,14.4,28.8,.254,,.486,14.6,68.3,.252,,Target Center,"697,727","17,018",1997
18,Milwaukee Bucks,27.3,33,49,35,47,-1.89,0.51,-1.38,106.2,108.3,-2.1,89.5,.334,.146,.541,,.496,15.1,29.7,.248,,.501,14.1,69.9,.253,,Bradley Center,"634,999","15,514",1997
19,Los Angeles Clippers*,25.5,36,46,34,48,-2.35,-0.31,-2.66,105.1,107.6,-2.5,91.3,.310,.200,.524,,.482,14.7,30.8,.227,,.499,15.5,68.1,.269,,Los Angeles Memorial Sports Arena,"232,895","8,836",1997
20,Toronto Raptors,25.1,30,52,32,50,-3.12,0.57,-2.56,104.6,108.0,-3.4,90.6,.303,.245,.521,,.481,15.2,32.5,.218,,.504,15.3,68.6,.258,,SkyDome,"744,550","18,551",1997
21,Sacramento Kings,27.4,34,48,31,51,-3.38,-0.26,-3.64,105.0,108.7,-3.7,91.0,.313,.160,.526,,.485,15.0,32.0,.226,,.495,14.3,68.5,.264,,ARCO Arena (II),"709,993","17,317",1997
22,New Jersey Nets,26.8,26,56,28,54,-4.56,0.67,-3.89,104.7,109.7,-5.0,92.4,.286,.193,.499,,.456,13.9,36.4,.212,,.503,14.1,69.0,.244,,Continental Airlines Arena,"670,628","15,800",1997
23,Golden State Warriors,26.7,30,52,28,54,-4.71,-0.20,-4.90,107.2,112.2,-5.0,91.9,.332,.208,.543,,.493,15.8,32.3,.258,,.518,14.4,67.5,.234,,San Jose Arena,"621,844","15,167",1997
24,Denver Nuggets,28.6,21,61,24,58,-6.28,-0.12,-6.40,104.5,111.2,-6.7,92.4,.298,.256,.530,,.486,15.2,28.8,.227,,.501,11.8,69.3,.206,,McNichols Sports Arena,"340,486","11,254",1997
25,Philadelphia 76ers,25.5,22,60,24,58,-6.54,0.65,-5.89,104.6,111.4,-6.8,95.3,.358,.198,.518,,.470,15.3,34.1,.259,,.510,13.8,66.5,.222,,CoreStates Center,"610,974","15,280",1997
26,Dallas Mavericks,27.1,24,58,23,59,-6.35,-0.12,-6.47,101.1,108.2,-7.1,89.0,.297,.204,.509,,.469,15.4,30.0,.213,,.500,14.9,67.3,.229,,Reunion Arena,"619,178","15,102",1997
27,Boston Celtics,26.1,15,67,22,60,-7.33,0.71,-6.62,103.9,111.4,-7.5,95.8,.316,.191,.520,,.474,14.5,29.4,.237,,.539,15.8,68.5,.243,,FleetCenter,"664,022","16,196",1997
28,San Antonio Spurs,29.9,20,62,19,63,-7.88,-0.05,-7.93,103.3,112.3,-9.0,87.3,.302,.185,.512,,.472,14.7,32.4,.217,,.514,14.0,67.0,.236,,Alamodome,"706,641","17,235",1997
29,Vancouver Grizzlies,25.0,14,68,15,67,-10.23,0.06,-10.17,100.3,111.8,-11.5,88.4,.269,.197,.507,,.471,15.3,29.7,.191,,.510,14.4,64.1,.224,,General Motors Place,"683,442","16,571",1997
,League Average,27.6,,,41,41,0.00,0.00,0.00,106.7,106.7,,90.1,.320,.212,.536,,.493,14.8,30.8,.236,,.493,14.8,69.2,.236,,,"685,905","17,073",1997
Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,1998
1,Los Angeles Lakers*,25.8,61,21,61,21,7.74,-0.87,6.88,111.9,103.7,+8.2,93.6,.420,.216,.559,,.519,14.0,31.6,.285,,.467,14.1,68.8,.245,,Great Western Forum,"676,101","16,878",1998
2,Seattle SuperSonics*,31.1,61,21,61,21,7.17,-0.84,6.33,111.6,103.6,+8.0,89.8,.327,.243,.558,,.521,13.4,28.7,.236,,.478,15.9,66.1,.223,,KeyArena at Seattle Center,"699,952","17,072",1998
3,Chicago Bulls*,31.7,62,20,61,21,7.11,0.13,7.24,107.7,99.8,+7.9,89.0,.295,.141,.516,,.473,13.3,35.7,.219,,.457,14.7,70.6,.220,,United Center,"983,444","23,986",1998
4,Utah Jazz*,29.7,62,20,59,23,6.54,-0.81,5.73,112.7,105.4,+7.3,89.2,.433,.110,.569,,.510,14.8,32.3,.334,,.471,13.5,71.0,.271,,Delta Center,"815,889","19,900",1998
5,Indiana Pacers*,29.7,58,24,59,23,6.09,0.16,6.25,108.4,101.5,+6.9,87.9,.343,.165,.550,,.502,14.0,27.9,.262,,.453,14.4,67.8,.236,,Market Square Arena,"645,302","15,763",1998
6,Phoenix Suns*,28.2,56,26,56,26,5.18,-0.75,4.44,107.4,101.8,+5.6,91.4,.290,.180,.540,,.500,14.0,29.7,.217,,.471,15.3,70.0,.227,,America West Arena,"779,943","19,023",1998
7,Miami Heat*,28.1,55,27,56,26,4.93,0.16,5.09,107.6,102.0,+5.6,87.9,.329,.244,.538,,.494,14.5,31.5,.243,,.452,14.2,69.6,.257,,Miami Arena,"614,861","14,997",1998
8,San Antonio Spurs*,28.7,56,26,53,29,3.99,-0.69,3.30,103.8,99.4,+4.4,88.4,.350,.139,.531,,.493,15.6,30.6,.241,,.437,12.2,72.2,.218,,Alamodome,"783,455","19,109",1998
9,Atlanta Hawks*,29.4,50,32,51,31,3.51,0.34,3.85,108.2,104.3,+3.9,87.7,.364,.160,.533,,.481,14.1,33.9,.275,,.468,13.0,69.1,.194,,Georgia Dome,"610,615","20,242",1998
10,Cleveland Cavaliers*,24.6,47,35,49,33,2.73,0.33,3.06,102.1,99.1,+3.0,89.9,.352,.129,.529,,.478,16.5,30.0,.266,,.460,16.8,71.1,.264,,Gund Arena,"694,629","16,942",1998
11,New York Knicks*,30.2,43,39,49,33,2.46,0.28,2.74,103.0,100.3,+2.7,88.2,.283,.178,.521,,.476,14.7,29.5,.218,,.455,14.7,74.0,.282,,Madison Square Garden (IV),"810,283","19,763",1998
12,Charlotte Hornets*,29.2,51,31,47,35,2.00,0.45,2.45,107.5,105.3,+2.2,89.4,.345,.142,.542,,.495,14.6,30.4,.259,,.493,14.6,70.8,.224,,Charlotte Coliseum,"959,634","23,406",1998
13,Detroit Pistons,27.2,37,45,46,36,1.57,0.37,1.95,105.3,103.5,+1.8,88.2,.359,.147,.523,,.472,14.0,30.9,.267,,.474,14.8,70.2,.243,,The Palace of Auburn Hills,"794,567","19,380",1998
14,New Jersey Nets*,27.8,43,39,46,36,1.57,0.31,1.88,108.3,106.6,+1.7,91.0,.339,.135,.513,,.463,12.9,36.7,.253,,.499,16.7,66.4,.258,,Continental Airlines Arena,"718,514","17,525",1998
15,Portland Trail Blazers*,26.1,46,36,45,37,1.40,-0.57,0.83,104.0,102.4,+1.6,90.0,.348,.164,.524,,.476,15.8,33.0,.256,,.460,13.4,71.4,.249,,Rose Garden Arena,"846,559","20,577",1998
16,Washington Wizards,26.7,42,40,43,39,0.59,0.53,1.11,105.2,104.5,+0.7,91.8,.317,.139,.513,,.476,13.0,31.2,.219,,.481,15.1,69.5,.248,,MCI Center,"801,240","19,665",1998
17,Minnesota Timberwolves*,26.4,45,37,43,39,0.71,-0.54,0.17,107.8,107.1,+0.7,92.6,.329,.128,.529,,.483,12.7,30.6,.244,,.480,13.5,68.5,.240,,Target Center,"738,590","18,014",1998
18,Houston Rockets*,32.0,41,41,39,43,-0.76,-0.47,-1.23,107.7,108.6,-0.9,91.0,.326,.256,.544,,.496,14.8,29.8,.251,,.499,13.3,69.3,.208,,The Summit,"670,117","16,285",1998
19,Orlando Magic,30.8,41,41,38,44,-1.07,0.54,-0.53,102.6,103.8,-1.2,87.1,.331,.141,.499,,.452,14.5,34.2,.240,,.478,14.8,66.9,.202,,Orlando Arena,"667,322","17,113",1998
20,Milwaukee Bucks,27.6,36,46,35,47,-1.91,0.58,-1.33,103.5,105.6,-2.1,90.2,.339,.110,.527,,.475,15.8,31.4,.260,,.485,15.5,69.1,.282,,Bradley Center,"638,034","15,562",1998
21,Philadelphia 76ers,25.4,31,51,34,48,-2.39,0.50,-1.89,102.8,105.4,-2.6,90.5,.367,.126,.514,,.462,15.4,32.5,.271,,.481,15.1,67.3,.256,,CoreStates Center,"655,417","15,986",1998
22,Boston Celtics,23.9,36,46,33,49,-2.62,0.66,-1.96,102.5,105.3,-2.8,93.3,.283,.180,.504,,.464,14.6,32.8,.206,,.504,19.0,66.8,.343,,FleetCenter,"739,422","18,132",1998
23,Sacramento Kings,26.6,27,55,25,57,-5.59,-0.25,-5.83,100.8,106.9,-6.1,92.1,.314,.121,.502,,.464,14.3,30.2,.215,,.482,14.0,66.6,.230,,ARCO Arena (II),"605,443","14,767",1998
24,Dallas Mavericks,26.3,20,62,24,58,-6.11,-0.22,-6.33,100.5,107.2,-6.7,89.9,.257,.175,.498,,.458,13.6,27.6,.194,,.488,14.0,65.1,.195,,Reunion Arena,"503,936","13,023",1998
25,Los Angeles Clippers,25.7,17,65,21,61,-7.37,-0.16,-7.53,103.3,111.2,-7.9,92.4,.306,.219,.518,,.477,14.8,29.6,.221,,.498,12.9,66.1,.243,,Los Angeles Memorial Sports Arena,"254,840","9,128",1998
26,Vancouver Grizzlies,26.5,19,63,22,60,-7.30,-0.17,-7.47,104.1,112.0,-7.9,92.1,.327,.137,.527,,.482,15.8,31.4,.242,,.507,13.0,66.9,.240,,General Motors Place,"660,457","16,109",1998
27,Toronto Raptors,24.8,16,66,17,65,-9.27,0.94,-8.33,101.2,111.0,-9.8,92.6,.302,.159,.504,,.462,15.1,32.1,.217,,.508,14.9,62.9,.235,,SkyDome,"674,685","16,527",1998
28,Golden State Warriors,25.9,19,63,17,65,-9.12,-0.08,-9.20,95.8,105.7,-9.9,91.4,.278,.101,.468,,.427,15.1,33.7,.197,,.469,13.0,68.6,.247,,The Arena in Oakland,"444,922","12,201",1998
29,Denver Nuggets,26.5,11,71,12,70,-11.78,0.04,-11.74,99.0,112.1,-13.1,89.7,.335,.139,.496,,.440,15.1,30.2,.259,,.506,14.3,66.3,.285,,McNichols Sports Arena,"380,590","11,800",1998
,League Average,27.6,,,41,41,0.00,0.00,0.00,105.0,105.0,,90.3,.330,.159,.524,,.478,14.5,31.4,.243,,.478,14.5,68.6,.243,,,"685,130","17,226",1998
Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,1999
1,San Antonio Spurs*,30.1,37,13,39,11,8.06,-0.94,7.12,104.0,95.0,+9.0,88.6,.371,.137,.523,,.479,14.6,30.4,.259,,.423,13.8,69.5,.198,,Alamodome,"527,357","21,094",1999
2,Utah Jazz*,30.3,37,13,37,13,6.52,-0.99,5.54,105.8,98.4,+7.4,87.0,.417,.107,.545,,.485,16.0,30.0,.320,,.441,14.4,70.4,.242,,Delta Center,"493,120","19,725",1999
3,Portland Trail Blazers*,27.4,35,15,36,14,6.36,-0.69,5.67,104.8,97.7,+7.1,89.2,.341,.171,.521,,.473,14.5,31.8,.253,,.445,14.9,71.8,.233,,Rose Garden Arena,"486,556","19,462",1999
4,Miami Heat*,30.3,33,17,35,15,4.96,0.15,5.11,104.7,98.9,+5.8,84.8,.354,.226,.540,,.494,15.3,27.3,.260,,.439,13.6,71.0,.226,,Miami Arena,"378,813","15,153",1999
5,Indiana Pacers*,30.8,33,17,32,18,3.74,0.12,3.86,108.7,104.4,+4.3,86.4,.318,.207,.537,,.486,12.8,28.7,.253,,.460,12.7,69.9,.236,,Market Square Arena,"404,536","16,181",1999
6,Detroit Pistons*,27.7,29,21,32,18,3.42,0.55,3.97,104.2,100.3,+3.9,86.3,.345,.183,.528,,.480,15.6,30.5,.256,,.468,15.4,72.0,.259,,The Palace of Auburn Hills,"444,585","17,783",1999
7,Atlanta Hawks*,29.6,31,19,31,19,2.90,-0.08,2.82,100.5,97.1,+3.4,85.3,.378,.171,.492,,.436,14.5,33.1,.277,,.437,13.4,72.1,.202,,Georgia Dome,"331,831","17,131",1999
8,Los Angeles Lakers*,27.5,31,19,30,20,3.02,-0.35,2.68,107.6,104.3,+3.3,91.6,.382,.174,.538,,.498,14.1,30.6,.261,,.468,13.3,70.2,.267,,Great Western Forum,"430,007","17,200",1999
9,Orlando Magic*,28.7,33,17,30,20,2.60,0.51,3.11,100.3,97.4,+2.9,88.8,.318,.171,.498,,.456,15.4,32.6,.222,,.473,16.7,70.8,.181,,Orlando Arena,"411,091","16,444",1999
10,Houston Rockets*,29.6,31,19,29,21,2.32,-0.93,1.39,105.4,102.9,+2.5,88.8,.313,.241,.545,,.506,15.8,27.8,.228,,.461,12.4,69.9,.188,,Compaq Center,"407,125","16,285",1999
11,Phoenix Suns*,29.3,27,23,29,21,2.26,-0.11,2.15,105.8,103.3,+2.5,90.0,.303,.175,.526,,.481,13.0,28.4,.231,,.485,15.4,69.8,.216,,America West Arena,"472,283","18,891",1999
12,Philadelphia 76ers*,26.0,28,22,29,21,2.06,0.50,2.56,99.9,97.6,+2.3,88.6,.383,.096,.494,,.439,15.3,34.2,.276,,.454,17.1,69.8,.249,,First Union Center,"436,444","17,458",1999
13,Milwaukee Bucks*,28.3,28,22,28,22,1.66,0.00,1.66,104.9,103.0,+1.9,87.0,.303,.162,.530,,.489,14.3,29.0,.222,,.463,16.0,67.6,.275,,Bradley Center,"381,948","15,278",1999
14,New York Knicks*,29.0,27,23,27,23,1.02,0.43,1.45,98.6,97.5,+1.1,86.9,.329,.159,.509,,.463,15.9,27.9,.241,,.434,14.9,71.0,.258,,Madison Square Garden (IV),"494,075","19,763",1999
15,Minnesota Timberwolves*,27.2,25,25,26,24,0.38,-0.55,-0.17,101.9,101.5,+0.4,91.0,.264,.095,.481,,.439,11.7,32.5,.196,,.467,15.8,70.2,.276,,Target Center,"427,974","17,119",1999
16,Charlotte Hornets,29.0,26,24,25,25,-0.10,0.73,0.63,102.3,102.4,-0.1,89.7,.372,.198,.537,,.485,15.5,24.4,.278,,.461,14.3,69.5,.240,,Charlotte Coliseum,"480,807","19,232",1999
17,Sacramento Kings*,26.1,27,23,24,26,-0.42,-0.47,-0.89,102.7,103.1,-0.4,96.0,.300,.219,.514,,.479,14.7,30.6,.205,,.471,13.7,67.7,.176,,ARCO Arena (II),"418,751","16,750",1999
18,Seattle SuperSonics,31.2,25,25,23,27,-1.08,-0.35,-1.43,105.0,106.2,-1.2,89.6,.341,.226,.519,,.481,14.3,31.9,.232,,.489,14.1,68.6,.213,,KeyArena at Seattle Center,"426,800","17,072",1999
19,Toronto Raptors,27.3,23,27,22,28,-1.64,0.33,-1.32,102.0,103.9,-1.9,88.8,.338,.168,.504,,.450,15.0,33.8,.257,,.473,14.8,70.2,.258,,Air Canada Centre,"439,190","17,974",1999
20,Boston Celtics,24.3,19,31,22,28,-1.86,0.11,-1.75,100.4,102.4,-2.0,91.5,.259,.182,.501,,.469,14.8,30.6,.179,,.465,15.6,69.4,.287,,FleetCenter,"440,602","17,624",1999
21,Cleveland Cavaliers,26.7,22,28,22,28,-1.72,0.78,-0.94,99.6,101.6,-2.0,86.4,.381,.150,.520,,.464,15.9,25.1,.285,,.468,16.2,69.0,.267,,Gund Arena,"352,992","14,120",1999
22,Washington Wizards,29.3,18,32,21,29,-2.24,0.49,-1.75,101.2,103.7,-2.5,89.8,.302,.146,.507,,.468,14.1,28.2,.213,,.474,15.1,69.5,.273,,MCI Center,"402,481","16,099",1999
23,Dallas Mavericks,26.1,19,31,21,29,-2.40,-0.10,-2.50,102.3,104.9,-2.6,89.0,.300,.148,.502,,.459,13.2,29.8,.218,,.476,13.3,69.1,.212,,Reunion Arena,"362,837","14,513",1999
24,Golden State Warriors,28.1,21,29,20,30,-2.50,-0.13,-2.63,98.4,101.1,-2.7,88.9,.282,.135,.471,,.434,14.1,35.2,.190,,.445,14.0,70.4,.290,,The Arena in Oakland,"335,837","13,433",1999
25,New Jersey Nets,26.0,16,34,18,32,-3.78,0.58,-3.20,99.5,103.6,-4.1,91.5,.301,.163,.485,,.434,13.7,31.1,.231,,.481,15.2,69.7,.238,,Continental Airlines Arena,"400,387","16,614",1999
26,Denver Nuggets,24.6,14,36,14,36,-6.60,-0.07,-6.67,103.1,110.4,-7.3,90.5,.332,.231,.511,,.459,13.9,30.1,.253,,.499,13.2,69.2,.248,,McNichols Sports Arena,"296,965","11,879",1999
27,Vancouver Grizzlies,25.0,8,42,11,39,-8.66,-0.28,-8.94,98.4,107.9,-9.5,89.0,.367,.118,.498,,.447,16.0,30.9,.263,,.492,14.7,66.9,.261,,General Motors Place,"417,966","16,719",1999
28,Los Angeles Clippers,25.0,9,41,11,39,-8.82,-0.12,-8.94,100.0,109.7,-9.7,89.5,.306,.167,.497,,.454,14.9,30.6,.220,,.503,14.8,66.9,.279,,Los Angeles Memorial Sports Arena,"256,568","9,416",1999
29,Chicago Bulls,28.6,13,37,9,41,-9.46,0.88,-8.58,92.4,103.0,-10.6,88.1,.309,.159,.470,,.424,15.1,26.8,.219,,.483,15.3,71.7,.241,,United Center,"560,012","22,400",1999
,League Average,27.8,,,25,25,0.00,0.00,0.00,102.2,102.2,,88.9,.330,.168,.511,,.466,14.6,30.2,.240,,.466,14.6,69.8,.240,,,"417,929","16,910",1999
Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,2000
1,Los Angeles Lakers*,29.2,67,15,64,18,8.55,-0.14,8.41,107.3,98.2,+9.1,93.3,.346,.153,.525,,.484,12.7,30.6,.241,,.443,13.4,73.1,.222,,STAPLES Center,"771,420","18,815",2000
2,Portland Trail Blazers*,29.6,59,23,59,23,6.40,-0.04,6.36,107.9,100.8,+7.1,89.9,.316,.175,.546,,.501,14.5,30.3,.240,,.461,13.8,72.4,.217,,Rose Garden Arena,"835,078","20,368",2000
3,San Antonio Spurs*,30.9,53,29,58,24,5.94,-0.02,5.92,105.0,98.6,+6.4,90.8,.346,.138,.535,,.488,14.3,27.8,.258,,.451,13.5,73.0,.188,,Alamodome,"884,450","21,694",2000
4,Phoenix Suns*,28.6,53,29,56,26,5.22,0.02,5.24,104.6,99.0,+5.6,94.0,.286,.184,.532,,.491,15.2,29.3,.217,,.454,15.7,70.5,.245,,America West Arena,"773,115","18,856",2000
5,Utah Jazz*,31.5,55,27,54,28,4.46,0.05,4.52,107.3,102.3,+5.0,89.6,.337,.134,.540,,.490,14.3,29.5,.260,,.477,15.0,73.2,.256,,Delta Center,"801,268","19,543",2000
6,Indiana Pacers*,30.4,56,26,54,28,4.60,-0.45,4.15,108.5,103.6,+4.9,93.1,.302,.224,.552,,.503,13.3,24.9,.245,,.469,12.6,71.5,.197,,Conseco Fieldhouse,"752,145","18,345",2000
7,Miami Heat*,29.2,52,30,50,32,3.11,-0.36,2.75,104.5,101.0,+3.5,89.7,.283,.186,.533,,.495,14.5,28.2,.208,,.453,13.3,72.9,.229,,AmericanAirlines Arena,"706,725","18,374",2000
8,Sacramento Kings*,27.5,44,38,49,33,2.91,0.12,3.04,105.0,102.1,+2.9,99.3,.277,.227,.526,,.486,13.9,27.7,.209,,.479,15.1,69.7,.198,,ARCO Arena (II),"720,033","17,185",2000
9,Charlotte Hornets*,28.7,49,33,49,33,2.67,-0.34,2.33,104.3,101.4,+2.9,93.9,.376,.153,.530,,.475,13.7,25.7,.285,,.478,14.6,73.2,.198,,Charlotte Coliseum,"732,827","17,874",2000
10,Minnesota Timberwolves*,26.6,50,32,48,34,2.52,0.14,2.67,106.1,103.4,+2.7,91.8,.256,.104,.525,,.485,12.9,29.4,.200,,.474,14.0,73.0,.250,,Target Center,"690,012","16,400",2000
